id,release_date,budget,revenue,adjusted_budget,num_of_tickets_sold,year,cost_per_ticket
1620,2007-11-21,24000000,99965753,32686046.511627905,73400680.96478122,2007,6.88
1621,1983-06-07,40600000,90400000,120768888.88888888,30390608.324439704,1983,3.15
1624,1997-03-21,45000000,181000000,91862745.09803921,88664887.9402348,1997,4.59
1635,2005-07-20,126000000,162949164,184184087.36349452,111473227.45357525,2005,6.41
1636,2000-10-19,48000000,90383208,83443413.72912802,51992048.145144075,2000,5.39
1637,1994-06-09,30000000,350448145,67248803.82775119,156336525.73105657,1994,4.18
1639,1997-06-13,160000000,164508066,326623093.6819172,80586128.38207044,1997,4.59
1640,2004-01-13,6500000,98410061,9807568.43800322,65221609.2646745,2004,6.21
1642,1995-07-28,22000000,110627965,47388505.74712643,51358767.10245465,1995,4.35
1645,1996-07-24,40000000,152266007,84796380.09049773,71826654.31590182,1996,4.42
1646,2007-01-05,21000000,41170784,28600290.697674416,30229988.67876201,2007,6.88
1648,1989-02-17,10000000,40485039,23602015.11335012,17153212.895410888,1989,3.97
1649,1991-07-19,0,0,0.0,0.0,1991,4.21
1656,2005-10-24,75000000,142400065,109633385.3354134,97415626.10992531,2005,6.41
1669,1990-03-02,30000000,199200000,66453900.70921985,89927001.06723587,1990,4.23
1677,2004-10-29,40000000,124731534,60354267.31078904,82666256.79188901,2004,6.21
1683,2007-04-05,40000000,62771059,54476744.1860465,46090169.255069375,2007,6.88
1685,1970-05-01,3000000,18999718,18135483.87096774,3142962.95624333,1970,1.55
1687,1971-05-20,2500000,12348905,14196969.696969697,2174567.0490928497,1971,1.65
1688,1972-06-29,1700000,9700000,9370000.0,1759871.931696905,1972,1.7
1690,2005-01-06,4800000,80578934,7016536.661466457,55123902.55496266,2005,6.41
1691,2007-06-08,10200000,35619521,13891569.76744186,26153927.90608325,2007,6.88
1696,2005-07-22,7000000,19246174,10232449.297971917,13166272.715048028,2005,6.41
1701,1997-06-01,75000000,224012234,153104575.16339868,109734915.05442902,1997,4.59
1705,1973-06-15,1700000,8844595,8999435.028248588,1670750.6029882606,1973,1.77
1710,1995-10-27,0,0,0.0,0.0,1995,4.35
1717,2006-09-10,55000000,9450897,78679389.31297709,6606550.197438634,2006,6.55
1722,2001-08-17,57000000,62112895,94362190.81272084,37519635.613660626,2001,5.66
1724,2008-06-12,150000000,163712074,195752089.13649023,125448526.2881537,2008,7.18
1725,1961-10-18,6000000,43656822,81478260.86956522,3214856.689434365,1961,0.69
1726,2008-04-30,140000000,585174222,182701949.8607242,448404579.93169695,2008,7.18
1729,2008-04-18,55000000,127906624,71775766.01671308,98011692.67022413,2008,7.18
1734,2001-04-28,98000000,433013274,162236749.11660776,261564048.1152615,2001,5.66
1735,2008-07-01,145000000,401128639,189227019.49860722,307374986.981857,2008,7.18
1770,1996-10-25,28000000,16900000,59357466.06334842,7972038.420490928,1996,4.42
1771,2011-07-22,140000000,370569774,165422446.40605298,313619883.4386339,2011,7.93
1777,2004-06-25,6000000,119114517,9053140.096618356,78943559.29242264,2004,6.21
1779,1989-09-01,160000,6706368,377632.2418136019,2841438.7363927434,1989,3.97
1781,2006-01-24,1000000,46243000,1430534.3511450381,32325683.030949842,2006,6.55
1788,1984-02-17,8200000,80035402,22867261.904761907,28699994.740661684,1984,3.36
1792,2003-12-10,55000000,33828318,85464344.94195686,21769984.796157956,2003,6.03
1808,1998-10-23,0,1053788,0.0,527456.3201707578,1998,4.69
1809,2002-10-11,4000000,0,6450946.643717728,0.0,2002,5.81
1813,1997-10-17,57000000,152944660,116359477.12418301,74921663.75667022,1997,4.59
1817,2002-09-09,13000000,97837138,20965576.592082616,60665290.47812167,2002,5.81
1819,2006-07-14,54000000,130431368,77248854.96183206,91176676.67022412,2006,6.55
1824,2004-02-13,75000000,196482882,113164251.20772946,130219711.54962648,2004,6.21
1830,2005-09-16,42000000,24127895,61394695.7878315,16505849.194236929,2005,6.41
1831,2000-03-03,25000000,24362772,43460111.31725417,14014444.085378869,2000,5.39
1832,1999-11-12,10000000,30652890,18444881.889763776,16618642.604055498,1999,5.08
1833,2005-11-23,40000000,31670620,58471138.845553815,21665813.68196372,2005,6.41
1844,1999-04-29,66000000,212404396,121736220.47244093,115156278.72785486,1999,5.08
1850,1999-12-22,82000000,47434430,151248031.49606296,25716852.12379936,1999,5.08
1852,2006-08-09,63000000,162945894,90123664.1221374,113905614.26894344,2006,6.55
1858,2007-06-27,150000000,709709780,204287790.6976744,521110276.02988267,2007,6.88
1865,2011-05-14,380000000,1045713802,449003783.10214376,885006451.4258271,2011,7.93
1874,2007-02-11,30000000,0,40857558.13953488,0.0,2007,6.88
1878,1998-05-22,18500000,10680275,36960554.37100212,5345836.686232658,1998,4.69
1880,1984-08-10,4200000,38376497,11712500.0,13761475.978655282,1984,3.36
1883,1992-11-18,34000000,48169908,76766265.06024095,21334591.056563504,1992,4.15
1885,1984-06-22,8000000,90815558,22309523.80952381,32565664.341515474,1984,3.36
1887,2006-05-24,40000000,60474340,57221374.04580153,42273951.65421558,2006,6.55
1891,1980-05-17,18000000,538400000,62698884.758364305,154567342.5827108,1980,2.69
1892,1983-05-23,32350000,572700000,96228412.69841269,192529882.60405552,1983,3.15
1893,1999-05-19,115000000,924317558,212116141.73228344,501124140.30309504,1999,5.08
1894,2002-05-15,120000000,649398328,193528399.31153184,402668547.03094983,2002,5.81
1895,2005-05-17,113000000,850000000,165180967.2386895,581483457.8441837,2005,6.41
1900,2000-12-27,48000000,207515725,83443413.72912802,119371372.22518677,2000,5.39
1901,2004-12-29,0,0,0.0,0.0,2004,6.21
1903,2001-12-10,68000000,203388341,112572438.16254416,122857845.25720386,2001,5.66
1904,2005-12-06,85000000,162242962,124251170.04680185,110990115.94663823,2005,6.41
1907,2000-02-11,40000000,144056873,69536178.10760668,82867294.07363927,2000,5.39
1909,1994-10-01,25000000,22200000,56040669.85645933,9903521.878335113,1994,4.18
1911,1999-08-27,160000000,61698899,295118110.2362204,33450416.960512277,1999,5.08
1921,2001-02-16,40000000,65754228,66219081.272084795,39719202.82604056,2001,5.66
1924,1978-12-13,55000000,300218018,220235042.73504272,74974403.64140876,1978,2.34
1927,2003-06-19,137000000,245360480,212883913.76451075,157900074.10885808,2003,6.03
1930,2012-06-27,215000000,752215857,253084170.85427135,639022222.1686233,2012,7.96
1931,2007-05-16,13000000,75511123,17704941.860465113,55444666.62113128,2007,6.88
1933,2001-08-02,17000000,209947037,28143109.54063604,126819661.624333,2001,5.66
1934,1998-12-11,25000000,289317794,49946695.095948815,144813282.16221988,1998,4.69
