imdb_id,average_rating,num_votes
tt2910274,6.8,23841
tt2910814,6.1,62617
tt2912776,5.9,164
tt2918436,5.2,41089
tt2923316,5.0,16336
tt2937898,7.0,66894
tt2938956,5.2,39258
tt2945796,4.9,1781
tt2955096,5.4,7831
tt2967008,4.6,4591
tt2967224,5.2,48568
tt2968804,4.4,4291
tt2974918,5.0,16959
tt2975578,6.4,138637
tt2975590,6.4,626322
tt2978462,6.4,8378
tt2980516,7.7,404917
tt2980648,7.3,77007
tt2980708,5.4,5441
tt3000844,7.7,1250
tt3007512,7.0,71609
tt3014666,5.4,13256
tt3014866,6.3,59867
tt3018070,5.2,3534
tt3032282,4.8,2860
tt3034146,5.2,336
tt3040964,7.4,259414
tt3043194,2.6,438
tt3045616,5.5,67647
tt3063516,6.5,89167
tt3065204,7.3,225811
tt3072636,7.2,130
tt3076658,7.6,247987
tt3082898,4.9,10542
tt3099498,5.3,46784
tt3103166,4.7,618
tt3104930,4.2,1530
tt3109200,2.1,106
tt3110770,6.1,1761
tt3110958,6.5,249815
tt3111864,4.6,194
tt3118452,6.0,44927
tt3125324,6.9,15421
tt3130704,6.8,11
tt3139764,4.3,282
tt3145220,5.8,1799
tt3148834,6.2,6212
tt3152288,3.5,116
tt3152624,6.2,129448
tt3153582,5.6,3071
tt3157318,5.0,41
tt3170832,8.1,372458
tt3172532,6.9,29799
tt3181822,4.7,38113
tt3195644,6.1,93894
tt3205376,6.9,42809
tt3210686,5.7,18298
tt3210710,4.0,204
tt3212232,5.4,13601
tt3214286,6.8,1911
tt3231054,6.3,25263
tt3235888,6.8,210865
tt3247714,5.6,31477
tt3268668,5.4,6459
tt3276924,6.1,28074
tt3277624,5.4,2078
tt3297330,6.4,22579
tt3297554,6.3,891
tt3300542,5.9,145714
tt3316960,7.5,126685
tt3319920,5.7,37085
tt3322364,7.2,87163
tt3322940,5.4,141356
tt3332064,5.7,60560
tt3333870,4.9,3055
tt3346224,5.7,6686
tt3359872,3.0,106
tt3369806,6.7,25740
tt3385516,6.9,393575
tt3387542,4.8,40103
tt3397884,7.6,371984
tt3410834,5.7,109365
tt3421204,5.1,103
tt3432552,5.3,1254
tt3450650,4.4,34390
tt3453052,6.2,980
tt3457376,7.4,295
tt3460252,7.8,518223
tt3488328,5.1,6032
tt3488710,7.3,120116
tt3498820,7.8,664938
tt3499096,7.1,34907
tt3499458,3.5,3100
tt3504048,6.8,32069
tt3511596,5.0,4608
tt3528666,5.2,3343
tt3531824,6.5,116152
tt3533916,4.8,7318
tt3551400,3.9,1743
tt3551840,6.9,359
tt3561236,4.9,2443
tt3564748,7.5,10
tt3567288,6.2,114126
tt3569230,6.9,159014
tt3569356,4.0,5542
tt3581098,5.3,65
tt3622592,6.3,95370
tt3626436,2.9,646
tt3658772,5.3,15046
tt3659388,8.0,761200
tt3666210,6.0,450
tt3682448,7.6,288051
tt3683702,4.7,996
tt3687310,5.8,8396
tt3691740,6.4,77834
tt3703148,5.0,2364
tt3707106,5.3,18765
tt3713166,5.5,68815
tt3719896,7.2,6084
tt3760922,6.0,28347
tt3781616,2.8,994
tt3787590,6.2,36157
tt3832096,3.7,9313
tt3838992,4.3,12344
tt3846442,6.0,39
tt3850214,7.2,80793
tt3850590,6.2,64564
tt3882082,6.0,80574
tt3892618,6.7,692
tt3904272,4.6,1008
tt3949660,6.0,84582
tt3973612,7.4,88
tt3976258,4.1,31
tt4044464,5.1,1502
tt4046784,6.3,222442
tt4052882,6.3,120402
tt4056738,6.1,7156
tt4058122,4.8,343
tt4060866,4.1,2271
tt4061848,5.4,364
tt4062536,7.0,108067
tt4062896,5.1,223
tt4063178,5.5,675
tt4080386,6.4,1359
tt4094724,6.0,90189
tt4136084,6.8,51075
tt4139124,6.3,45677
tt4162992,3.4,311
tt4172430,7.3,119542
tt4178092,7.0,140375
tt4193394,6.7,11510
tt4196450,6.4,20119
tt4196776,6.6,208776
tt4196848,7.7,25780
tt4219836,6.9,537
tt4254584,6.4,4139
tt4257926,7.1,21870
tt4263482,6.9,203859
tt4273494,7.0,104
tt4280822,2.6,552
tt4337690,4.8,3392
tt4340720,3.5,1352
tt4386242,5.7,1849
tt4412528,6.1,1764
tt4416518,3.4,2085
tt4438848,5.7,113793
tt4453560,5.5,35
tt4462082,6.0,144
tt4511566,3.3,1976
tt4517738,4.1,906
tt4519006,6.3,2520
tt4590482,6.5,1282
tt4651520,6.2,114405
tt4667094,3.5,19708
tt4704314,6.4,246
tt4733536,5.0,3913
tt4786282,6.3,115223
tt4824308,4.4,11459
tt4871980,4.9,3692
tt5001130,7.2,245
